talker.id,gender,p.cog_hz,b.cog_hz,t.cog_hz,d.cog_hz,k.cog_hz,g.cog_hz,p.vot_ms,b.vot_ms,t.vot_ms,d.vot_ms,k.vot_ms,g.vot_ms,p.f0_hz,b.f0_hz,t.f0_hz,d.f0_hz,k.f0_hz,g.f0_hz
98,F,617.967192720588,598.204388456881,1118.64869109692,1751.5166443071,685.998802584602,626.76862512727,23.2142775790875,3.12150662116729,18.3318170746628,8.71253326823971,19.4344225802852,7.66175764172188,60.4154203182644,42.5262683515786,64.2807425735142,34.1242480386112,39.5717094757834,65.8609234953837
99,F,702.63293588004,751.739334262248,944.822805903973,1673.52321762978,639.324367807407,897.259260067757,20.8876722888369,4.12131582831226,18.7153401485762,11.4538479681586,13.7848882287662,11.017685957798,16.4779435415361,15.4674462563962,14.6017301563698,16.7043343286314,16.3270425739364,40.1500744379313
100,F,713.789249371463,776.632876880699,720.149832324229,1871.49975403263,658.269349014854,621.466928913757,18.6439014957108,4.22504709066494,25.7917793262726,8.37624719899391,21.2482123944575,6.04134333087361,27.3871068029751,19.2696386780972,28.0202698905457,24.7073223518818,31.2835059188341,25.7637627064223
101,F,548.561124566389,802.73979273061,1051.80174169074,1363.05796786291,699.762633650573,870.256677108332,19.0070808530575,3.63042472948464,27.024288565136,6.85113229952154,19.6376565016234,8.17800445134908,25.2902284202875,18.2747070703694,20.4408081342954,22.4661398408151,21.5238543028873,19.215667797785
102,M,692.860464824592,896.638274914002,1637.06185736988,1559.04121503148,835.280910166036,970.92832154222,26.6371209188266,3.57459209225184,24.4375678771451,9.01391439021439,27.1122966366058,9.17207130437236,18.6721953069254,18.9341501986297,21.0737623795301,18.5361888024041,20.3769599878666,19.2844594641282
103,F,689.806389353261,696.527196266672,915.34930244039106,1828.89329921714,801.186558718041,876.546990896705,23.3540500692571,3.89204382657735,21.8544619795922,8.70426240463655,23.9761639059215,8.47713063710836,57.153662088151,55.2780544071157,65.5629566728079,50.2538987120296,36.6712079188851,52.7325593090497
104,F,677.48892961434,816.387892881333,817.123607416067,1135.17028115707,600.068875682244,543.816719237911,21.8834923471716,5.88585556977052,25.955401718387,8.2100589794407,21.8254293012904,11.413866604961,23.8990538025663,31.7751964188426,33.3237101558781,28.8618221676413,34.2281666722617,37.9849427874621
105,F,575.646177893896,1013.2380160995,1156.86447553347,1614.05082912048,697.063994102346,774.252721834297,19.783529731347,5.03481184230007,23.6600646935924,8.54061781806385,21.767868246827,11.3210586854219,26.8213746625635,21.848449627759,21.523875939174,31.3866556055245,31.0823005724976,37.8090488093789
106,F,761.420184017032,399.218583037898,1363.41559501757,1226.07783389716,1069.57729574985,981.808684920776,13.9686916680606,2.49897603927994,12.7860423550674,5.79429202084936,15.414045462339,9.79387796984299,48.876722246274,50.922594130454,49.5249854861905,47.2473554441991,48.9524282593817,51.2371453413668
107,F,655.138462912464,734.806557726364,592.715980194886,1615.33306921299,754.92621598843,666.89235353601,17.6342158038726,3.01809124503528,20.6112051491308,7.30476355435072,19.8505846217297,9.69120797643599,48.0110218468027,28.6048859685122,45.9154254390437,54.9260736383377,47.8458884680589,41.5252293376747
108,M,662.057455361362,432.32524949279,838.589550062992,1079.08763183894,746.470118078005,808.277525040556,15.4463229331129,4.57957171187824,14.1601625725709,7.08473978263023,13.8978613264949,10.5304953250252,10.9751586217555,9.97048676673504,8.26087652444766,11.2361628491844,10.183909010367,9.93101014382145
109,F,468.943199336896,576.676032335925,1295.53089987513,1133.38109164291,692.104771220041,706.463055561277,17.565250847072,3.56157362833685,26.2495025594846,10.9814879418843,18.8901309682551,8.77259643592319,17.0081891681605,15.3382896205473,16.3255665174209,17.5813226059276,21.2435483414615,15.7101068073776
110,F,619.703231627704,1104.60145854292,1039.41552590104,1451.79744200179,919.401218200886,902.774323307725,15.7946680359771,5.02809174840266,26.3147798521384,9.42777833013034,20.9413961810402,10.7687163941558,71.032161131775,67.5737052788832,75.1691816629441,69.6120793111917,75.7528218253264,69.8716228641042
111,F,860.72936360788,930.585047439762,922.761319538897,1736.52939868332,829.415540132593,811.17664737581,22.9014116241285,6.07738166493354,19.4387997439128,13.4251456633613,22.1630160239805,13.6373625623772,20.3714632551507,19.4404508987105,26.0243199824914,33.5724867711174,27.2079915304517,22.8066356670521
112,F,753.557298594495,815.122416022715,595.884789306025,1849.12869424938,836.09675707573,850.953459528441,18.4814637360048,5.71871700211131,21.0674284108331,11.2020888475611,19.7139881465981,10.7659136129997,44.5902103551752,35.5635881923826,29.781247434762,40.3076918149542,36.8086948453394,37.1794838453619
113,F,523.507916689038,579.243902361644,1365.93007085851,1418.02001703318,822.064663884652,736.875039176565,14.8240416971352,4.20558306611202,16.9427667493657,7.14355816309542,14.1659040638921,10.0563012344881,27.9697024857056,20.2453877110643,22.0257363144644,26.3980697694995,33.7591176058939,22.9930653813209
114,M,627.895624120715,1109.5475226759,626.799643713705,1227.55790492477,650.020543644413,924.852886687155,21.9657091900524,5.40652071795786,19.5411966309424,7.12009212675505,19.5617118410138,13.4577243467082,10.6788366451723,5.88301631145769,14.0456041894776,6.47584521949713,9.77890178674162,9.62534214761669
115,F,509.520976112144,714.370554788384,878.782726599016,1357.64131810636,643.121367316827,755.392898384053,20.0042936567691,3.81170864666136,22.2970109018363,7.36721233275203,19.1521918226875,8.31771496773529,40.9955567960635,19.4713981626587,19.7487502439574,26.2756797641073,22.2134701963723,17.134980036657
116,M,522.379166850038,384.436223229006,1364.94818134802,544.089924712495,780.783813327525,568.023681213641,18.3461771700836,4.7881772301176,22.3215007727013,8.93149059989987,24.2494475452614,9.82691448374386,11.889128323271,10.1274005677647,10.2872160321787,10.2367338191657,10.0725111594329,10.2357450294695
117,F,751.252823071601,578.6267242293,991.189019161603,1031.20238242418,614.702872170902,733.504684998024,12.9510337484602,3.49327816372331,15.5980675970355,7.16890877644729,15.063215754267,9.03071684230621,46.3640661924189,24.8803728699308,28.676698121721,44.6139604935459,47.28785306293,51.2689705220103
118,F,725.40609709298,1001.65104111227,769.218140611871,1566.52387054557,927.001922283105,719.578142737984,26.6211498265127,4.30655751713017,18.2296891288739,10.3262727554181,25.2655484206275,8.92550698274052,20.1411656597156,17.2783386093039,11.4198148859432,17.9181356477608,40.3120991839671,21.4119959043739
119,F,827.024612255266,610.356512851675,583.924498030747,1788.15406116622,769.462231637969,693.403382503797,14.9192858046052,3.43746711258629,18.0420011283003,9.61497139390932,19.076909297814,8.53941544613123,42.9587067893509,42.2231641309896,39.6180509406932,58.7713143051029,62.2215886880927,49.6436802392682
120,F,660.192176535767,545.555363670259,1122.131613464,1668.74186904965,761.566049934863,674.865778246474,17.2480180970048,4.31432863993974,15.2206664396972,10.2160516208891,20.3654677635301,9.13985457109428,32.6972629167864,25.1399738708225,39.774324549838,30.9245241863486,35.5511440696037,32.1752665196466
121,F,786.395044218531,802.65945460934,1127.33401025907,1515.34012837054,735.215851182003,912.646601029935,19.2673912773378,4.53616561543177,16.6115277449985,7.85532716255264,15.9364831487777,9.53578142493663,24.3070333481244,24.8061240577528,24.3702410099033,26.7392757952857,24.9334341304761,25.4409908573984
122,M,679.770626469125,781.293025032593,811.537684389098,1612.41446845431,846.776030930106,1109.7462299235,21.0019396022362,3.44918377110382,9.83661451927712,6.76613312540289,14.4847450355816,12.8250524710267,13.6172302729854,13.2441838962998,13.1868649073484,13.5239945402187,16.1854418012341,12.9591539405296
123,F,718.153389704888,914.101266123621,1124.7070716425,1583.6995343301,539.593208751597,656.816015877694,21.5105368991115,6.25730284155969,27.6969384484384,11.5161217546681,24.2394698350157,12.0984442360961,55.9011425827581,42.3651484476247,30.7619995440531,36.5613147163174,24.5007251325991,94.9894575696732
124,F,630.822176373561,679.456473900534,601.620495584358,1429.28449123811,604.644477307983,806.918134078373,34.6817297380462,5.53737367093819,28.1828423794999,10.9424175289293,17.5263455607777,11.9783882171225,36.041687226927,28.7866012553139,31.2421661335686,36.632292818554,25.5800665682639,33.681456946191
125,M,883.297935086176,335.792724545975,1176.95256523119,1041.2644471731,1099.22455985026,669.020575499434,15.328195800477,3.85725766026615,18.023575970939,5.54654318228241,20.1084675298806,10.1087453453038,14.1169183447016,12.3645298833442,16.6452001172417,14.9632085472907,19.8513493353701,16.9548689677792
126,M,782.854887296295,975.572683496857,889.235196362112,1710.0247444052,872.220545412878,755.499853684416,16.9873318812708,4.12153551679606,15.323553303547,9.02973321718624,15.4567795436035,9.20578731812975,23.7038136750481,20.1316406482119,21.0376899678647,23.3949401336786,24.7916764967848,27.1667218269609
127,F,791.415952186994,795.7933083749,838.675637537239,1778.65203928449,1013.5748901437,1049.90458498696,22.3263791326843,5.19599033954788,23.9086188473433,12.7544448095268,23.2747311365997,8.33443166195238,41.8107246454069,18.5340530769968,24.2614641480036,16.4133862923771,22.2691854217508,16.1785960392011
128,F,797.531429075219,1006.60731666517,502.311192774517,881.199722958435,626.746187539312,658.660113904338,20.7011512707455,5.90286221510856,23.9934135888071,8.822530823051,23.0885683239409,10.8454903194078,49.6829096446168,41.1659919811299,41.2233448495033,40.47059792137,27.7224926842853,41.6157425328666
129,M,634.206705592156,600.846080000251,426.159570112798,1049.18763514166,642.763001075073,824.227061169121,26.1106761320428,5.73196758250235,16.7674571431512,10.3711499059525,19.5465517176317,13.1867085100023,18.7697119251234,32.3669140669119,21.5347334136371,34.7244741536286,17.9769857348093,31.8156430028086
130,F,479.786730199067,825.367363625385,1440.10119112631,1403.80673262037,591.852644866817,803.305910379246,14.9510346517431,4.80734833352932,21.3606227233749,6.96915341526396,21.5260550743909,9.90811332778408,25.3194236112835,36.0882014778651,39.7359455809778,47.3679236327236,36.6271869795186,37.5946112856612
131,F,779.197862974048,880.539081840169,580.280829357584,849.930010760821,1008.77103755777,1035.33455339428,21.4370344673136,4.39979967977627,20.1271812886115,8.19834156173512,20.8633921672529,8.09693942971698,27.3702575354342,42.6325848524103,45.3220721394524,48.3735115973562,28.8820569668729,31.2608697963508
132,M,832.928946187182,625.243353527748,824.995386928229,1161.99355742108,720.355178443607,768.098305118757,19.5087222311024,4.33372668843564,18.9937933124804,6.2539488099013,15.6088989336504,10.5572572384796,18.5455617367631,13.6014519577936,15.9618786020412,17.7589185552293,16.3443727319055,24.6512381786911
133,M,522.313238890625,625.402356129421,1276.43157642046,1602.12553131195,622.057341211726,836.602443800098,16.5471520136203,5.51453391511365,12.6929574375315,7.2079312660009,16.5647210481727,8.03502463032289,13.1444364018377,12.5467678421522,16.5087653577738,13.0823249933418,18.218809827908,13.0752372164549
134,F,652.6944277236,369.626787211839,855.638038520339,1773.02880052972,739.343835652968,668.928248437143,15.6820010657324,3.11329891384322,13.961942274183,8.56203134378667,16.9386050988846,7.85256229493643,21.8387677779808,21.4686125964748,16.0721816568145,22.4486819471555,28.7860341765538,24.9819598002331
135,F,829.95828240994,831.676147791103,1288.4301173445,1542.91674482885,877.330262694116,873.315461023094,20.9367396984373,3.86271218244953,23.6537532269831,6.88522703741832,21.9270039150043,9.77610193047922,52.9766231169974,22.0714833527135,53.0088072333713,30.2033858541171,24.489828136606,21.6331800718136
136,M,570.506656979618,474.958668742169,1080.75599233197,952.20874495383,792.015346580401,761.787347720577,18.6466935193979,4.49437743980276,14.9279247671315,7.34791951386993,17.9970695585318,11.9498690816752,24.4842244263412,16.8158031874285,18.2844566358947,22.8547980538866,21.0844183437968,20.1794662064897
137,M,628.444461400177,599.356138705648,684.890796715387,1536.94243815073,708.657774596327,707.193406511513,19.3854676856608,5.83193918120985,21.8737136152582,8.04384087869435,21.1954724582444,10.3009969888371,25.1068627409185,15.7436857212821,18.9455455725295,23.4731389454455,26.949247079774,19.1894962314231
138,M,512.179867546971,553.66533662839,1139.60722024145,1019.03785856277,609.028485215916,692.814611534907,14.0713910389736,6.42769490198476,15.2576591239304,7.30364081596365,13.8292201044799,9.64724736703267,18.9916201952493,17.5007939656475,12.1053270580728,22.2654358210513,26.93078646018,25.6011252693584
139,M,371.767667216077,365.796900616595,658.877399139524,902.051554852978,559.281570503126,576.070765180182,11.0062611798752,3.34220708363932,12.4252202328411,5.32062450710941,12.6965043461269,7.56679750321583,17.3495118761733,8.42975507362067,8.12960354032617,14.8768794295574,17.1283826899197,20.200648822147
140,F,629.68396415545,616.798351692954,752.141783853045,1484.97738548156,719.767902033285,917.204298043735,15.498459919842,4.48342587703707,18.3027196623474,7.04115772955599,17.7472187417904,8.76998806640434,36.6352106768047,27.9561822895583,40.6641887485602,29.3623226346068,20.7777396791901,33.9268410595247
141,M,546.430445191096,797.195219721654,708.341763034239,1609.0529297494,781.989108703124,783.724883279537,14.0351684204324,6.63826481419537,14.932517083373,9.19421868254649,12.6826142240159,8.86765593462875,9.83938157200168,10.5202895754164,10.5131898158574,16.7292731405347,9.86824262578558,11.2564930360433
142,M,598.714148400735,213.812675483157,1222.43948846365,1056.83120584833,741.191637015128,648.392875130312,15.7908394610504,3.40856953979763,16.6046956722254,6.57040430765435,15.639399523934,9.88432485806798,22.6945440118679,26.1197816869378,15.8029561591878,25.7309749100552,24.0000170404189,20.2718418351377
143,M,539.595677862017,586.548124809095,651.238963382957,1278.51029266097,794.093521038849,755.084832234441,15.164409066151,5.02207428844868,24.5612017535505,6.93047603097038,19.7604118770577,10.0808055982308,20.5879795170368,15.9249695329539,6.84941275241859,25.5140258081439,15.4626229132235,14.2528340620546
144,F,590.493114147403,658.335338051886,992.84731863085506,1704.01400055902,914.917145695758,835.996289186496,20.2431259810499,4.42334091856932,17.7592181840438,9.90430367185956,16.2036302228465,9.22659537995097,41.568269911654,29.3424378293604,38.418443283051,31.7722612587439,36.9657495876661,34.4145945061548
145,F,857.541911770809,795.389138761316,1102.57693320546,1506.37165057516,816.910978448394,1176.09346809388,19.0777544350953,5.2017089074404,13.4291773028145,8.708268449809,18.4037274240453,10.7483415858864,20.4509713681513,10.4801849366652,12.2336895425298,12.0429833457694,16.6328949189012,14.352059434194
146,F,670.24206966308,730.357912511458,969.363276864863,1284.8516986371,891.021973887461,795.706016568865,18.5135585336659,5.71305421643294,20.4716316304474,8.92044551203576,13.5279942863191,8.8914087385818,29.1740570038685,62.6618596214371,18.0734330319593,63.6693558894044,19.8477312757558,66.6081424281323
147,F,814.621397380476,922.272362016605,732.717176836515,1538.39220376761,880.514077167017,952.86867480074,20.6591877330544,3.7475033806901,20.2707287828476,7.76097371030491,17.7191776242103,10.2846769414031,65.5263530916209,58.9511942040599,60.6145319583595,59.9728414707528,41.5281714072579,59.0288695739654
148,F,840.58718402854,796.965216741031,946.674516702321,1535.27880440636,776.494370510729,747.59566541205,14.4529934235953,4.03298319032746,21.35670007351,7.68487174725964,16.6393776958316,11.8712027698196,44.4119882474465,35.119930451138,43.4884205763791,42.4980130240109,39.6243700980583,39.8546212409949
149,F,850.932426827876,1373.45246243275,721.501239472861,1811.66604737832,1091.85757263732,1443.10948659868,19.5426871939867,2.78447102779634,17.6642959572024,7.75454849828828,17.677480009711,11.4954788985706,30.3184650499542,15.5096449262098,19.2420041856792,49.954186549239,19.6144205707627,51.4208870764003
150,M,536.930276821688,426.640735615289,742.137407117932,1123.669101354,717.221618716154,785.309458009395,16.4111064275164,5.13960950079171,15.6429631630028,7.55800084933503,19.7183996615885,8.67846011140165,17.4672837829731,11.6621817395676,14.397032699445,12.5938586765388,14.3845226466509,11.8693062076996
151,F,434.117140291963,610.933577863814,1007.37226001637,1479.91504766866,536.452996049461,765.32741071801,22.5442746535893,4.13241983110366,26.7441954591453,6.71814609592012,22.3260597228365,8.86607783777439,23.8334090980994,21.0536099486305,33.8106121889802,24.6579772637322,22.7385362147815,19.0453379263953
152,F,659.955871230226,1015.02987103624,623.062871959369,1568.48997102292,691.18964113668,776.781933723294,22.1736065558741,4.3157280769283,27.3356816599313,8.15917011723744,18.4845117433828,8.85490546587783,70.6904975603019,67.5416542939759,41.8629335452744,59.1239082315427,32.0849483113351,66.6472847725807
153,M,602.628310688403,620.66134395881,1050.84687264598,1231.39026983713,716.136375677183,723.722647717241,16.2821645965115,5.5957548669402,16.1189052312272,7.62602105321898,17.3669508716496,11.6766370561214,20.0685842195874,22.3458899309384,17.5169202822877,31.6399813965209,26.4233497560422,26.022647730579
154,M,542.997129357832,692.765025485049,973.021589973111,1383.04693045445,457.705399070699,523.808247563636,24.8847920126196,5.52154391684255,29.5734953310173,6.92437798083416,22.0562260710368,10.4537296606772,13.0655702253186,9.93306384456109,17.3622111075923,13.1700799993321,15.9307962237469,16.8864963944889
155,M,666.131202428594,912.722501451714,1019.68462426272,1368.1391985609,678.375034515782,901.464063796592,19.3801674468784,5.75890167076972,23.720999777195,8.68988903908547,24.7107588707962,11.7983168338577,NA,NA,NA,NA,NA,NA
156,M,855.877723750809,630.416848748198,791.130852190013,880.480457587942,844.797794919986,871.933720581213,19.2210931527758,7.37780867988131,12.9772445827839,5.87436546818072,17.8014551472909,12.8617703138274,6.5459449103079,5.68452167890263,7.16236520317014,7.64106472680514,8.35405002561136,7.81578558923414
157,F,851.887845978571,1211.85478483776,954.517721734098,1823.57392081362,885.213430655575,924.723746177683,23.6292779417804,6.76250002112888,21.4203582395899,11.5865763346826,20.8488471103183,14.0631355461944,15.967496931926,12.2782455507375,12.8908361726727,13.0135366276913,14.0965727223928,11.748040927083
158,F,778.885116194901,874.123846571514,1190.38933356678,1739.14516272083,495.249559982812,732.705751981963,14.5251191155698,3.52735161374836,13.6519152471752,9.74512546440276,20.404073298392,8.36948268791205,66.582013276505,60.9868461261854,72.8460295891012,58.9573777768583,72.6105777042616,64.7175251961975
159,M,784.348384000107,686.247796681613,800.266817887108,1272.50177066137,1069.46088056304,849.261686031204,28.5572152453691,6.01723941222555,34.053570233471,8.17266237782865,30.5161111745943,14.9185079331742,12.833236766889,11.888284285087,16.7454344602799,17.5859462994425,19.0996144432467,16.8714542515294
160,M,526.113706927094,566.120159543984,837.147239170413,1215.45738298835,624.838880176343,710.167317024369,22.1850197355192,4.62455817621011,15.4001681745745,6.01480918738704,15.4007829887788,9.07248778993027,20.1254272070353,20.3130591364659,14.6509226113276,27.7527394235017,23.9202417312083,16.007317071718
161,F,628.383906865121,649.105290461658,540.456974664708,1837.0240875972,664.318961333831,839.331305800464,31.5058570643387,2.82820554342758,30.3469383726631,8.95657161751077,29.5829021718524,9.59331013572715,42.7946006696027,32.6702269043168,72.2532660281302,70.9744878445889,58.5868859751263,56.2140106052505
162,M,517.745867917287,554.030111302968,928.22969965445,1153.76348995252,647.382836803485,806.013753475225,14.3954663244553,4.18293312260494,20.3839070778835,7.67706337067146,17.4643687587844,9.51975534218843,32.0961021609598,24.1121096658097,35.4987573264147,28.2062965342145,31.2639552286279,29.1177516607756
163,M,787.45859579432,302.456311062973,867.195125718228,1256.55977917783,854.078017003218,926.316552118522,15.4760659659287,2.5089063567553,14.1837070221896,6.40137848497385,12.6950675494959,9.01924505217103,14.9691238061352,14.9998703229074,14.6535058312187,16.6365809848804,20.5954600931232,14.428206473035
164,M,614.309978266049,942.399469285948,831.255466215565,1370.11420977617,689.496801244112,833.397589657605,22.6708938428272,4.85790218882821,16.4468533596664,5.13521365871629,20.351836048305,10.4710606249053,87.3713216892724,7.94498417062457,10.0008072880057,14.7293977203505,10.0431357684184,6.25185259041463
165,F,640.239477255557,925.720313470442,550.421173452835,1776.30243141466,846.531433659719,1088.98060674355,13.7749313544461,8.50161856806197,13.5559503384331,9.58260053877481,12.9548749270542,14.499353803298,28.4484453322663,18.7465390059061,28.6791761316049,22.8305331917029,30.6383178148686,24.7463625752339
166,F,605.082937734396,520.393891197524,937.69074893285,1651.69284775128,884.836316887492,872.833322892331,23.3536763225684,2.96651392384598,20.4100117144997,8.04695317369811,19.2885163422837,8.45532393161012,18.6064308985482,22.7781952810294,16.6051957762554,21.6966003936466,24.9638337547418,38.9098709377726
167,F,866.216095060844,793.16130754595,743.01861656532,1471.29870171195,991.267348933186,1165.91196423502,12.8941260085465,4.55526009006504,15.6717993714598,7.05925247408454,14.0055239420588,9.22074625015783,12.2531288222867,11.7846458338015,22.4148732065304,14.3434411127926,18.5201702697926,14.0633433426344
168,M,565.346247117115,385.120363553064,769.365335809355,969.412679509151,428.433101503931,631.321289792245,18.4218704658759,2.81843211208544,13.11060740588,8.36443340125811,15.0508463677274,9.31959512414438,20.0645947093476,13.7752605526263,20.2199644077707,18.6965596800056,19.5001071579239,16.9607771831755
169,M,760.370485925583,937.49743081029,859.421159074136,1214.65840962928,572.131796953083,521.08546932076,20.0997064361636,5.06364562792003,20.0460971142948,6.84929378436346,19.1195774901612,7.0820791211406,16.0650086383242,8.69684247166561,13.0210131293995,10.5219819350228,12.876922419788,11.449598167883
170,F,838.968055658759,135.197579202635,1102.92741165338,1466.36641097274,807.353706321355,798.797397836638,17.5412292780764,2.15044893960432,21.5348934055194,10.09549958895,19.2028296016201,10.2086359425926,21.5604823273799,15.9420557422744,14.3578749814885,20.2931716391982,18.8333944113638,19.8079536163883
171,F,568.530782921339,1103.24290849523,1088.88747185713,1386.67202885986,858.869165830428,992.711361183391,21.8114629994517,5.73441094051391,24.010414407097,9.47784085928302,18.0991901505183,9.24819243473229,46.8373908005422,58.0553882004591,34.2081334083028,53.7636186720357,47.2470679520897,64.35065602634
172,F,595.322679992162,810.327353972956,1078.9350311237,1588.49943501337,516.59904451067,711.87987294123,15.5964985547004,3.85682439649757,16.8650125761848,8.05425057154137,16.5376585857831,7.60996741572476,29.9954309351677,28.6814918670673,23.7808882200921,38.8969440145734,30.6701820218416,35.8687254544109
173,M,638.019100271788,667.907661539053,1086.5232714433,1211.00635810623,615.069042668555,843.171272757802,13.3224595523316,4.31402039975127,21.0985540868244,6.531033771659,13.4628696383311,9.74751103475502,18.5501441985757,16.2392281365488,13.6295096574591,21.141871894881,16.768823727713,16.8933489456272
174,F,544.674118908093,654.137553725124,1244.50153001565,1427.97744791964,784.867171348554,643.033672699347,14.9026225004405,4.52487811682069,18.4348977362349,10.7297985838812,14.5962254067428,7.36949662449008,23.7205714359497,23.9295325706201,22.5185414417895,25.4220923896172,26.0494585950255,25.9682149855527
175,M,555.013555970831,393.883013970343,1236.37559826251,1303.1150835118,973.200173761805,976.788889994563,19.5162032948953,3.20114855428799,21.1378090821752,7.28282825912453,22.4476608858509,14.0943986615603,27.6977396687146,19.4260430223028,15.9494352299293,27.1886720669815,32.8633319121709,26.0994452975747
176,F,824.927830454744,713.996371368389,1413.94951259804,1601.55240481189,698.099707948752,870.425057510622,20.8417286277084,4.7516313778618,28.6710368013059,8.91197783240299,20.6107741996055,9.93535743784718,55.7906770074488,31.4683053562049,24.5819996605022,51.2500034517968,26.5458850698772,41.6395037174858
177,M,647.128887383526,710.989127572808,998.425028421799,1761.74674374783,607.14784705162,662.672167458919,24.6781403220069,5.00859388034472,20.9912499808303,11.6326221064796,21.4259910382802,12.6639943432828,78.9078067853667,10.0647684597433,7.73199750400761,16.9426552033918,14.7780311315302,12.3397068509239
178,M,674.388403899755,631.767715008907,952.1548290828,1052.83182197771,803.04572605628,808.611229042528,16.5752326458579,5.24451257218563,18.2014635037857,8.05650631216061,14.7898848808076,12.2601837739478,12.3558617551189,9.77183321541319,12.1307608283195,11.7274841237407,13.6292391966635,11.5311811233366
179,F,554.578654502351,585.054961440413,634.300560953006,1392.44113704967,590.8256600568,676.628471221142,16.7062266529252,4.24806593756021,12.7806724484868,8.07530450274104,13.1801981443502,7.66397279453741,37.0613960051992,22.1189865329235,14.4569179158562,45.497799469784,31.3588947093175,39.3358070429587
180,M,566.110105944234,681.495721417085,922.450799661196,1063.63744753403,680.214411849778,707.809284540783,15.2497913470067,5.37259249357962,18.9884076198218,9.15846970977712,17.3965726349129,12.1716132040186,11.9430092581388,10.1939725438618,10.1907173452129,10.1572165101219,11.5829516946687,9.99846319835042
