talker.id,gender,p.cog_hz,b.cog_hz,t.cog_hz,d.cog_hz,k.cog_hz,g.cog_hz,p.vot_ms,b.vot_ms,t.vot_ms,d.vot_ms,k.vot_ms,g.vot_ms,p.f0_hz,b.f0_hz,t.f0_hz,d.f0_hz,k.f0_hz,g.f0_hz
67,F,2153.27432382486,1474.33907871461,4641.0147848536,3536.62362784433,2541.42978547934,1923.19365658952,52.6639310344845,7.69863157894922,57.2196666666663,18.1246600000008,60.543519999994,17.2160526315813,207.078100311284,209.342241946059,204.179677126478,211.884639713157,223.641352820173,218.895364873603
68,F,2419.98041540257,1468.87867257784,5010.56113340736,3554.3742303911,2915.87051853174,2619.75968546844,49.6763428571388,8.724965909096,68.5079999999902,16.7898031496049,53.4149101123584,17.4032906976785,174.80288013112,161.1778372673,187.804763599356,168.258514873957,201.647683418517,163.973398556271
69,F,2253.97223427252,1155.26040977589,4273.10933176924,2676.52708648407,2017.68470137965,2405.87699094423,44.9839999999977,9.16629069767016,54.7352941176506,16.1281982758578,41.2474337349434,18.621307692308,199.982270240434,192.592174448793,202.822362691409,211.895994166492,211.241050345729,207.712316237948
70,M,2158.70735598433,1370.04339746128,5099.61169596032,2326.7179860645,2283.27993706051,1836.69778875793,47.6329610389579,10.4910283018889,56.0006874999985,12.8486780821933,47.1137872340425,20.2364489795947,124.941197879083,114.943231401581,121.45513951724,134.970167677494,143.574635363823,123.817084641208
71,M,2003.17814117116,919.547076015914,3642.57476261795,1715.24220217427,1798.32247592349,1433.83927754044,43.0413199999967,11.5560568181862,51.5487727272714,13.3680583941615,49.6590425531939,20.7940112359591,134.743722768456,126.579443811362,140.088800312939,128.099209779402,138.581467810364,127.109131629698
72,M,2120.99800429091,903.371560063595,4106.73669727358,1848.62567419498,1878.77302072896,1050.88309484221,59.4316382978698,10.6269210526317,72.0299999999997,12.0900617283931,66.3298245614022,12.9635483870972,156.20439346499,138.293809975028,152.54427657622,143.920521328301,164.471627312944,142.610160721096
73,F,2387.48907475123,1852.18349956545,4879.21839659381,3671.33761910363,3363.88917608454,2535.00989576064,61.8601923076837,9.17081818181494,78.1933333333291,17.0222551724119,63.0206458333333,19.8341473684246,174.132912880313,156.075567762603,188.483054542645,173.605289165338,197.856021787729,161.699929143587
74,M,1877.60142326925,1150.6425096684,3955.27646309929,2178.88273433159,2345.30235194366,1864.48857860862,40.4714512195074,10.9881909090894,47.2212222222209,13.268923076928,51.3510659340659,21.2054270833279,157.40569998324,150.482163128935,164.061649185866,164.548881815073,171.679328524573,160.689937862182
75,F,1940.06498611546,1259.32151776265,4697.72123267286,2537.1918249282,2269.75331738616,1638.29700543599,47.3759868421056,7.27850515463914,57.8692093023258,12.5220137931013,50.5058404255299,16.6568586956502,183.842447977932,187.898774958962,195.736770094361,193.256366991411,222.56159444802,188.890414012154
76,M,2058.4378607581,983.863126833197,3142.50630671053,2172.12618614266,2371.06200483499,1412.09543086924,53.7888452380898,10.2933090909087,60.7972000000043,11.602078431375,56.382999999999,14.0143131313095,103.594922595422,93.2188133901766,99.4166575048384,96.2886225430258,98.339090953771,95.3625341756288
